X,CH1,CH2,
-4.09520e-01,3.20e-02,2.20e+00,
-4.09446e-01,3.20e-02,2.22e+00,
-4.09373e-01,3.20e-02,2.20e+00,
-4.09300e-01,3.20e-02,2.22e+00,
-4.09227e-01,3.20e-02,2.18e+00,
-4.09153e-01,3.20e-02,2.22e+00,
-4.09080e-01,3.20e-02,2.22e+00,
-4.09007e-01,3.20e-02,2.22e+00,
-4.08934e-01,4.00e-02,2.20e+00,
-4.08860e-01,3.20e-02,2.20e+00,
-4.08787e-01,3.20e-02,2.20e+00,
-4.08714e-01,3.20e-02,2.20e+00,
-4.08641e-01,2.40e-02,2.22e+00,
-4.08567e-01,3.20e-02,2.22e+00,
-4.08494e-01,3.20e-02,2.20e+00,
-4.08421e-01,3.20e-02,2.22e+00,
-4.08348e-01,4.00e-02,2.22e+00,
-4.08274e-01,3.20e-02,2.20e+00,
-4.08201e-01,3.20e-02,2.20e+00,
-4.08128e-01,2.40e-02,2.20e+00,
-4.08055e-01,2.40e-02,2.22e+00,
-4.07981e-01,2.40e-02,2.20e+00,
-4.07908e-01,4.00e-02,2.22e+00,
-4.07835e-01,3.20e-02,2.22e+00,
-4.07762e-01,3.20e-02,2.22e+00,
-4.07688e-01,4.00e-02,2.22e+00,
-4.07615e-01,3.20e-02,2.22e+00,
-4.07542e-01,3.20e-02,2.22e+00,
-4.07469e-01,3.20e-02,2.20e+00,
-4.07396e-01,3.20e-02,2.22e+00,
-4.07322e-01,3.20e-02,2.22e+00,
-4.07249e-01,3.20e-02,2.20e+00,
-4.07176e-01,2.40e-02,2.22e+00,
-4.07103e-01,4.00e-02,2.22e+00,
-4.07029e-01,3.20e-02,2.22e+00,
-4.06956e-01,3.20e-02,2.22e+00,
-4.06883e-01,3.20e-02,2.20e+00,
-4.06810e-01,3.20e-02,2.22e+00,
-4.06736e-01,3.20e-02,2.22e+00,
-4.06663e-01,3.20e-02,2.22e+00,
-4.06590e-01,3.20e-02,2.22e+00,
-4.06517e-01,3.20e-02,2.22e+00,
-4.06443e-01,3.20e-02,2.22e+00,
-4.06370e-01,3.20e-02,2.20e+00,
-4.06297e-01,3.20e-02,2.20e+00,
-4.06224e-01,3.20e-02,2.20e+00,
-4.06150e-01,3.20e-02,2.22e+00,
-4.06077e-01,2.40e-02,2.22e+00,
-4.06004e-01,3.20e-02,2.22e+00,
-4.05931e-01,3.20e-02,2.22e+00,
-4.05857e-01,2.40e-02,2.22e+00,
-4.05784e-01,2.40e-02,2.22e+00,
-4.05711e-01,2.40e-02,2.22e+00,
-4.05638e-01,2.40e-02,2.22e+00,
-4.05564e-01,2.40e-02,2.20e+00,
-4.05491e-01,2.40e-02,2.22e+00,
-4.05418e-01,2.40e-02,2.22e+00,
-4.05345e-01,1.60e-02,2.20e+00,
-4.05271e-01,1.60e-02,2.22e+00,
-4.05198e-01,1.60e-02,2.22e+00,
-4.05125e-01,2.40e-02,2.22e+00,
-4.05052e-01,1.60e-02,2.22e+00,
-4.04979e-01,1.60e-02,2.22e+00,
-4.04905e-01,2.40e-02,2.22e+00,
-4.04832e-01,1.60e-02,2.22e+00,
-4.04759e-01,1.60e-02,2.22e+00,
-4.04686e-01,1.60e-02,2.20e+00,
-4.04612e-01,1.60e-02,2.22e+00,
-4.04539e-01,1.60e-02,2.20e+00,
-4.04466e-01,1.60e-02,2.22e+00,
-4.04393e-01,8.00e-03,2.22e+00,
-4.04319e-01,1.60e-02,2.22e+00,
-4.04246e-01,2.40e-02,2.22e+00,
-4.04173e-01,8.00e-03,2.22e+00,
-4.04100e-01,8.00e-03,2.22e+00,
-4.04026e-01,1.60e-02,2.22e+00,
-4.03953e-01,1.60e-02,2.22e+00,
-4.03880e-01,1.60e-02,2.22e+00,
-4.03807e-01,1.60e-02,2.22e+00,
-4.03733e-01,8.00e-03,2.22e+00,
-4.03660e-01,1.60e-02,2.22e+00,
-4.03587e-01,8.00e-03,2.22e+00,
-4.03514e-01,1.60e-02,2.22e+00,
-4.03440e-01,2.40e-02,2.22e+00,
-4.03367e-01,1.60e-02,2.22e+00,
-4.03294e-01,2.40e-02,2.22e+00,
-4.03221e-01,2.40e-02,2.22e+00,
-4.03147e-01,1.60e-02,2.22e+00,
-4.03074e-01,1.60e-02,2.22e+00,
-4.03001e-01,1.60e-02,2.22e+00,
-4.02928e-01,2.40e-02,2.22e+00,
-4.02854e-01,1.60e-02,2.22e+00,
-4.02781e-01,1.60e-02,2.22e+00,
-4.02708e-01,1.60e-02,2.22e+00,
-4.02635e-01,1.60e-02,2.22e+00,
-4.02562e-01,1.60e-02,2.22e+00,
-4.02488e-01,1.60e-02,2.22e+00,
-4.02415e-01,1.60e-02,2.22e+00,
-4.02342e-01,2.40e-02,2.22e+00,
-4.02269e-01,2.40e-02,2.22e+00,
-4.02195e-01,2.40e-02,2.22e+00,
-4.02122e-01,2.40e-02,2.22e+00,
-4.02049e-01,2.40e-02,2.22e+00,
-4.01976e-01,3.20e-02,2.22e+00,
-4.01902e-01,3.20e-02,2.22e+00,
-4.01829e-01,2.40e-02,2.22e+00,
-4.01756e-01,2.40e-02,2.22e+00,
-4.01683e-01,2.40e-02,2.22e+00,
-4.01609e-01,2.40e-02,2.22e+00,
-4.01536e-01,2.40e-02,2.22e+00,
-4.01463e-01,2.40e-02,2.22e+00,
-4.01390e-01,2.40e-02,2.22e+00,
-4.01316e-01,2.40e-02,2.22e+00,
-4.01243e-01,2.40e-02,2.22e+00,
-4.01170e-01,2.40e-02,2.22e+00,
-4.01097e-01,2.40e-02,2.22e+00,
-4.01023e-01,2.40e-02,2.22e+00,
-4.00950e-01,2.40e-02,2.22e+00,
-4.00877e-01,2.40e-02,2.22e+00,
-4.00804e-01,2.40e-02,2.22e+00,
-4.00730e-01,2.40e-02,2.22e+00,
-4.00657e-01,2.40e-02,2.22e+00,
-4.00584e-01,2.40e-02,2.24e+00,
-4.00511e-01,3.20e-02,2.24e+00,
-4.00438e-01,2.40e-02,2.22e+00,
-4.00364e-01,3.20e-02,2.22e+00,
-4.00291e-01,3.20e-02,2.22e+00,
-4.00218e-01,2.40e-02,2.22e+00,
-4.00145e-01,2.40e-02,2.22e+00,
-4.00071e-01,2.40e-02,2.22e+00,
-3.99998e-01,2.40e-02,2.22e+00,
-3.99925e-01,4.00e-02,2.22e+00,
-3.99852e-01,2.40e-02,2.22e+00,
-3.99778e-01,2.40e-02,2.22e+00,
-3.99705e-01,2.40e-02,2.22e+00,
-3.99632e-01,3.20e-02,2.22e+00,
-3.99559e-01,2.40e-02,2.22e+00,
-3.99485e-01,2.40e-02,2.22e+00,
-3.99412e-01,2.40e-02,2.22e+00,
-3.99339e-01,2.40e-02,2.22e+00,
-3.99266e-01,2.40e-02,2.22e+00,
-3.99192e-01,3.20e-02,2.24e+00,
-3.99119e-01,3.20e-02,2.24e+00,
-3.99046e-01,2.40e-02,2.22e+00,
-3.98973e-01,2.40e-02,2.22e+00,
-3.98899e-01,3.20e-02,2.22e+00,
-3.98826e-01,2.40e-02,2.24e+00,
-3.98753e-01,3.20e-02,2.22e+00,
-3.98680e-01,4.00e-02,2.24e+00,
-3.98606e-01,4.00e-02,2.22e+00,
-3.98533e-01,4.00e-02,2.22e+00,
-3.98460e-01,3.20e-02,2.22e+00,
-3.98387e-01,2.40e-02,2.24e+00,
-3.98313e-01,3.20e-02,2.24e+00,
-3.98240e-01,3.20e-02,2.24e+00,
-3.98167e-01,3.20e-02,2.22e+00,
-3.98094e-01,4.00e-02,2.22e+00,
-3.98021e-01,4.00e-02,2.24e+00,
-3.97947e-01,2.40e-02,2.22e+00,
-3.97874e-01,2.40e-02,2.24e+00,
-3.97801e-01,2.40e-02,2.22e+00,
-3.97728e-01,3.20e-02,2.22e+00,
-3.97654e-01,3.20e-02,2.22e+00,
-3.97581e-01,4.80e-02,2.22e+00,
-3.97508e-01,3.20e-02,2.24e+00,
-3.97435e-01,2.40e-02,2.24e+00,
-3.97361e-01,1.60e-02,2.22e+00,
-3.97288e-01,1.60e-02,2.22e+00,
-3.97215e-01,2.40e-02,2.22e+00,
-3.97142e-01,2.40e-02,2.24e+00,
-3.97068e-01,2.40e-02,2.24e+00,
-3.96995e-01,2.40e-02,2.22e+00,
-3.96922e-01,1.60e-02,2.22e+00,
-3.96849e-01,2.40e-02,2.22e+00,
-3.96775e-01,2.40e-02,2.24e+00,
-3.96702e-01,2.40e-02,2.24e+00,
-3.96629e-01,2.40e-02,2.22e+00,
-3.96556e-01,2.40e-02,2.22e+00,
-3.96482e-01,2.40e-02,2.24e+00,
-3.96409e-01,1.60e-02,2.24e+00,
-3.96336e-01,2.40e-02,2.22e+00,
-3.96263e-01,2.40e-02,2.24e+00,
-3.96189e-01,2.40e-02,2.24e+00,
-3.96116e-01,2.40e-02,2.22e+00,
-3.96043e-01,2.40e-02,2.22e+00,
-3.95970e-01,2.40e-02,2.22e+00,
-3.95896e-01,2.40e-02,2.24e+00,
-3.95823e-01,2.40e-02,2.22e+00,
-3.95750e-01,1.60e-02,2.22e+00,
-3.95677e-01,1.60e-02,2.22e+00,
-3.95604e-01,1.60e-02,2.24e+00,
-3.95530e-01,2.40e-02,2.22e+00,
-3.95457e-01,2.40e-02,2.24e+00,
-3.95384e-01,2.40e-02,2.22e+00,
-3.95311e-01,2.40e-02,2.24e+00,
-3.95237e-01,1.60e-02,2.24e+00,
-3.95164e-01,2.40e-02,2.24e+00,
-3.95091e-01,1.60e-02,2.24e+00,
-3.95018e-01,1.60e-02,2.24e+00,
-3.94944e-01,1.60e-02,2.22e+00,
-3.94871e-01,1.60e-02,2.22e+00,
-3.94798e-01,1.60e-02,2.24e+00,
-3.94725e-01,1.60e-02,2.24e+00,
-3.94651e-01,1.60e-02,2.24e+00,
-3.94578e-01,1.60e-02,2.24e+00,
-3.94505e-01,1.60e-02,2.24e+00,
-3.94432e-01,8.00e-03,2.24e+00,
-3.94358e-01,1.60e-02,2.24e+00,
-3.94285e-01,1.60e-02,2.24e+00,
-3.94212e-01,8.00e-03,2.24e+00,
-3.94139e-01,0.00e+00,2.24e+00,
-3.94065e-01,1.60e-02,2.24e+00,
-3.93992e-01,8.00e-03,2.24e+00,
-3.93919e-01,0.00e+00,2.24e+00,
-3.93846e-01,8.00e-03,2.24e+00,
-3.93772e-01,1.60e-02,2.24e+00,
-3.93699e-01,1.60e-02,2.24e+00,
-3.93626e-01,1.60e-02,2.24e+00,
-3.93553e-01,2.40e-02,2.24e+00,
-3.93479e-01,1.60e-02,2.24e+00,
-3.93406e-01,8.00e-03,2.24e+00,
-3.93333e-01,1.60e-02,2.24e+00,
-3.93260e-01,1.60e-02,2.26e+00,
-3.93187e-01,1.60e-02,2.24e+00,
-3.93113e-01,1.60e-02,2.24e+00,
-3.93040e-01,8.00e-03,2.24e+00,
-3.92967e-01,1.60e-02,2.24e+00,
-3.92894e-01,1.60e-02,2.24e+00,
-3.92820e-01,1.60e-02,2.24e+00,
-3.92747e-01,1.60e-02,2.24e+00,
-3.92674e-01,3.20e-02,2.24e+00,
-3.92601e-01,1.60e-02,2.24e+00,
-3.92527e-01,1.60e-02,2.26e+00,
-3.92454e-01,1.60e-02,2.24e+00,
-3.92381e-01,1.60e-02,2.24e+00,
-3.92308e-01,1.60e-02,2.24e+00,
-3.92234e-01,1.60e-02,2.24e+00,
-3.92161e-01,1.60e-02,2.24e+00,
-3.92088e-01,2.40e-02,2.24e+00,
-3.92015e-01,1.60e-02,2.26e+00,
-3.91941e-01,1.60e-02,2.24e+00,
-3.91868e-01,1.60e-02,2.24e+00,
-3.91795e-01,2.40e-02,2.24e+00,
-3.91722e-01,1.60e-02,2.24e+00,
-3.91648e-01,2.40e-02,2.24e+00,
-3.91575e-01,2.40e-02,2.24e+00,
-3.91502e-01,2.40e-02,2.24e+00,
-3.91429e-01,3.20e-02,2.26e+00,
-3.91355e-01,4.00e-02,2.24e+00,
-3.91282e-01,2.40e-02,2.24e+00,
-3.91209e-01,2.40e-02,2.24e+00,
-3.91136e-01,2.40e-02,2.24e+00,
-3.91063e-01,3.20e-02,2.24e+00,
-3.90989e-01,2.40e-02,2.22e+00,
-3.90916e-01,2.40e-02,2.26e+00,
-3.90843e-01,3.20e-02,2.24e+00,
-3.90770e-01,3.20e-02,2.24e+00,
-3.90696e-01,2.40e-02,2.24e+00,
-3.90623e-01,2.40e-02,2.24e+00,
-3.90550e-01,2.40e-02,2.26e+00,
-3.90477e-01,2.40e-02,2.24e+00,
-3.90403e-01,1.60e-02,2.24e+00,
-3.90330e-01,3.20e-02,2.24e+00,
-3.90257e-01,2.40e-02,2.24e+00,
-3.90184e-01,3.20e-02,2.24e+00,
-3.90110e-01,3.20e-02,2.24e+00,
-3.90037e-01,2.40e-02,2.26e+00,
-3.89964e-01,2.40e-02,2.24e+00,
-3.89891e-01,1.60e-02,2.26e+00,
-3.89817e-01,2.40e-02,2.26e+00,
-3.89744e-01,2.40e-02,2.26e+00,
-3.89671e-01,2.40e-02,2.24e+00,
-3.89598e-01,2.40e-02,2.24e+00,
-3.89524e-01,3.20e-02,2.26e+00,
-3.89451e-01,2.40e-02,2.24e+00,
-3.89378e-01,4.00e-02,2.26e+00,
-3.89305e-01,3.20e-02,2.24e+00,
-3.89231e-01,3.20e-02,2.26e+00,
-3.89158e-01,3.20e-02,2.24e+00,
-3.89085e-01,4.00e-02,2.26e+00,
-3.89012e-01,3.20e-02,2.24e+00,
-3.88938e-01,3.20e-02,2.26e+00,
-3.88865e-01,4.00e-02,2.24e+00,
-3.88792e-01,3.20e-02,2.26e+00,
-3.88719e-01,3.20e-02,2.24e+00,
-3.88646e-01,4.00e-02,2.24e+00,
-3.88572e-01,3.20e-02,2.24e+00,
-3.88499e-01,4.00e-02,2.24e+00,
-3.88426e-01,4.00e-02,2.26e+00,
-3.88353e-01,3.20e-02,2.26e+00,
-3.88279e-01,2.40e-02,2.26e+00,
-3.88206e-01,3.20e-02,2.26e+00,
-3.88133e-01,2.40e-02,2.24e+00,
-3.88060e-01,2.40e-02,2.24e+00,
-3.87986e-01,4.00e-02,2.26e+00,
-3.87913e-01,4.80e-02,2.26e+00,
-3.87840e-01,4.00e-02,2.26e+00,
-3.87767e-01,3.20e-02,2.24e+00,
-3.87693e-01,2.40e-02,2.26e+00,
-3.87620e-01,2.40e-02,2.24e+00,
-3.87547e-01,2.40e-02,2.26e+00,
-3.87474e-01,4.00e-02,2.24e+00,
-3.87400e-01,3.20e-02,2.26e+00,
-3.87327e-01,3.20e-02,2.24e+00,
-3.87254e-01,2.40e-02,2.26e+00,
-3.87181e-01,2.40e-02,2.26e+00,
-3.87107e-01,3.20e-02,2.26e+00,
-3.87034e-01,3.20e-02,2.24e+00,
-3.86961e-01,2.40e-02,2.26e+00,
-3.86888e-01,1.60e-02,2.26e+00,
-3.86814e-01,2.40e-02,2.24e+00,
-3.86741e-01,3.20e-02,2.26e+00,
-3.86668e-01,1.60e-02,2.26e+00,
-3.86595e-01,2.40e-02,2.26e+00,
-3.86521e-01,3.20e-02,2.26e+00,
-3.86448e-01,3.20e-02,2.26e+00,
-3.86375e-01,2.40e-02,2.26e+00,
-3.86302e-01,3.20e-02,2.26e+00,
-3.86229e-01,2.40e-02,2.26e+00,
-3.86155e-01,2.40e-02,2.26e+00,
-3.86082e-01,2.40e-02,2.26e+00,
-3.86009e-01,2.40e-02,2.26e+00,
-3.85936e-01,2.40e-02,2.26e+00,
-3.85862e-01,3.20e-02,2.26e+00,
-3.85789e-01,2.40e-02,2.26e+00,
-3.85716e-01,1.60e-02,2.26e+00,
-3.85643e-01,2.40e-02,2.26e+00,
-3.85569e-01,2.40e-02,2.26e+00,
-3.85496e-01,2.40e-02,2.26e+00,
-3.85423e-01,3.20e-02,2.26e+00,
-3.85350e-01,2.40e-02,2.24e+00,
-3.85276e-01,2.40e-02,2.26e+00,
-3.85203e-01,2.40e-02,2.26e+00,
-3.85130e-01,2.40e-02,2.26e+00,
-3.85057e-01,1.60e-02,2.26e+00,
-3.84983e-01,1.60e-02,2.26e+00,
-3.84910e-01,2.40e-02,2.26e+00,
-3.84837e-01,1.60e-02,2.26e+00,
-3.84764e-01,1.60e-02,2.26e+00,
-3.84690e-01,1.60e-02,2.26e+00,
-3.84617e-01,1.60e-02,2.26e+00,
-3.84544e-01,1.60e-02,2.26e+00,
-3.84471e-01,1.60e-02,2.26e+00,
-3.84397e-01,1.60e-02,2.26e+00,
-3.84324e-01,1.60e-02,2.26e+00,
-3.84251e-01,1.60e-02,2.26e+00,
-3.84178e-01,1.60e-02,2.26e+00,
-3.84104e-01,1.60e-02,2.26e+00,
-3.84031e-01,1.60e-02,2.26e+00,
-3.83958e-01,1.60e-02,2.26e+00,
-3.83885e-01,8.00e-03,2.26e+00,
-3.83812e-01,8.00e-03,2.26e+00,
-3.83738e-01,1.60e-02,2.26e+00,
-3.83665e-01,1.60e-02,2.26e+00,
-3.83592e-01,1.60e-02,2.26e+00,
-3.83519e-01,2.40e-02,2.26e+00,
-3.83445e-01,1.60e-02,2.26e+00,
-3.83372e-01,8.00e-03,2.26e+00,
-3.83299e-01,1.60e-02,2.26e+00,
-3.83226e-01,1.60e-02,2.26e+00,
-3.83152e-01,8.00e-03,2.26e+00,
-3.83079e-01,1.60e-02,2.26e+00,
-3.83006e-01,1.60e-02,2.26e+00,
-3.82933e-01,1.60e-02,2.26e+00,
-3.82859e-01,1.60e-02,2.26e+00,
-3.82786e-01,1.60e-02,2.26e+00,
-3.82713e-01,1.60e-02,2.26e+00,
-3.82640e-01,1.60e-02,2.26e+00,
-3.82566e-01,2.40e-02,2.26e+00,
-3.82493e-01,2.40e-02,2.26e+00,
-3.82420e-01,1.60e-02,2.26e+00,
-3.82347e-01,2.40e-02,2.26e+00,
-3.82273e-01,1.60e-02,2.26e+00,
-3.82200e-01,3.20e-02,2.26e+00,
-3.82127e-01,2.40e-02,2.26e+00,
-3.82054e-01,2.40e-02,2.26e+00,
-3.81980e-01,2.40e-02,2.26e+00,
-3.81907e-01,1.60e-02,2.26e+00,
-3.81834e-01,2.40e-02,2.26e+00,
-3.81761e-01,2.40e-02,2.26e+00,
-3.81688e-01,2.40e-02,2.26e+00,
-3.81614e-01,2.40e-02,2.26e+00,
-3.81541e-01,1.60e-02,2.26e+00,
-3.81468e-01,2.40e-02,2.26e+00,
-3.81395e-01,2.40e-02,2.26e+00,
-3.81321e-01,2.40e-02,2.26e+00,
-3.81248e-01,2.40e-02,2.26e+00,
-3.81175e-01,2.40e-02,2.26e+00,
-3.81102e-01,2.40e-02,2.26e+00,
-3.81028e-01,2.40e-02,2.26e+00,
-3.80955e-01,2.40e-02,2.26e+00,
-3.80882e-01,2.40e-02,2.26e+00,
-3.80809e-01,3.20e-02,2.26e+00,
-3.80735e-01,3.20e-02,2.26e+00,
-3.80662e-01,3.20e-02,2.26e+00,
-3.80589e-01,2.40e-02,2.26e+00,
-3.80516e-01,3.20e-02,2.26e+00,
-3.80442e-01,3.20e-02,2.26e+00,
-3.80369e-01,3.20e-02,2.26e+00,
-3.80296e-01,3.20e-02,2.26e+00,
-3.80223e-01,4.00e-02,2.28e+00,
-3.80149e-01,3.20e-02,2.28e+00,
-3.80076e-01,4.00e-02,2.26e+00,
-3.80003e-01,3.20e-02,2.26e+00,
-3.79930e-01,4.00e-02,2.28e+00,
-3.79856e-01,4.00e-02,2.26e+00,
-3.79783e-01,4.00e-02,2.26e+00,
-3.79710e-01,3.20e-02,2.28e+00,
-3.79637e-01,3.20e-02,2.26e+00,
-3.79563e-01,3.20e-02,2.26e+00,
-3.79490e-01,3.20e-02,2.26e+00,
-3.79417e-01,2.40e-02,2.26e+00,
-3.79344e-01,3.20e-02,2.26e+00,
-3.79271e-01,3.20e-02,2.26e+00,
-3.79197e-01,4.00e-02,2.26e+00,
-3.79124e-01,3.20e-02,2.26e+00,
-3.79051e-01,3.20e-02,2.26e+00,
-3.78978e-01,4.00e-02,2.26e+00,
-3.78904e-01,3.20e-02,2.28e+00,
-3.78831e-01,4.00e-02,2.26e+00,
-3.78758e-01,4.00e-02,2.26e+00,
-3.78685e-01,3.20e-02,2.26e+00,
-3.78611e-01,3.20e-02,2.26e+00,
-3.78538e-01,2.40e-02,2.26e+00,
-3.78465e-01,2.40e-02,2.28e+00,
-3.78392e-01,3.20e-02,2.28e+00,
-3.78318e-01,2.40e-02,2.28e+00,
-3.78245e-01,1.60e-02,2.26e+00,
-3.78172e-01,3.20e-02,2.26e+00,
-3.78099e-01,4.00e-02,2.26e+00,
-3.78025e-01,3.20e-02,2.26e+00,
-3.77952e-01,2.40e-02,2.26e+00,
-3.77879e-01,3.20e-02,2.26e+00,
-3.77806e-01,3.20e-02,2.26e+00,
-3.77732e-01,3.20e-02,2.28e+00,
-3.77659e-01,4.00e-02,2.28e+00,
-3.77586e-01,3.20e-02,2.28e+00,
-3.77513e-01,3.20e-02,2.26e+00,
-3.77439e-01,2.40e-02,2.28e+00,
-3.77366e-01,1.60e-02,2.28e+00,
-3.77293e-01,1.60e-02,2.26e+00,
-3.77220e-01,3.20e-02,2.28e+00,
-3.77146e-01,2.40e-02,2.26e+00,
-3.77073e-01,2.40e-02,2.26e+00,
-3.77000e-01,2.40e-02,2.28e+00,
-3.76927e-01,2.40e-02,2.28e+00,
-3.76854e-01,2.40e-02,2.28e+00,
-3.76780e-01,2.40e-02,2.26e+00,
-3.76707e-01,2.40e-02,2.28e+00,
-3.76634e-01,1.60e-02,2.26e+00,
-3.76561e-01,1.60e-02,2.28e+00,
-3.76487e-01,1.60e-02,2.26e+00,
-3.76414e-01,1.60e-02,2.28e+00,
-3.76341e-01,2.40e-02,2.28e+00,
-3.76268e-01,1.60e-02,2.28e+00,
-3.76194e-01,2.40e-02,2.26e+00,
-3.76121e-01,1.60e-02,2.28e+00,
-3.76048e-01,1.60e-02,2.26e+00,
-3.75975e-01,1.60e-02,2.26e+00,
-3.75901e-01,1.60e-02,2.28e+00,
-3.75828e-01,1.60e-02,2.28e+00,
-3.75755e-01,1.60e-02,2.28e+00,
-3.75682e-01,1.60e-02,2.26e+00,
-3.75608e-01,1.60e-02,2.28e+00,
-3.75535e-01,1.60e-02,2.26e+00,
-3.75462e-01,1.60e-02,2.26e+00,
-3.75389e-01,1.60e-02,2.26e+00,
-3.75315e-01,1.60e-02,2.28e+00,
-3.75242e-01,1.60e-02,2.26e+00,
-3.75169e-01,8.00e-03,2.28e+00,
-3.75096e-01,1.60e-02,2.26e+00,
-3.75022e-01,1.60e-02,2.26e+00,
-3.74949e-01,8.00e-03,2.28e+00,
-3.74876e-01,1.60e-02,2.28e+00,
-3.74803e-01,8.00e-03,2.26e+00,
-3.74729e-01,8.00e-03,2.28e+00,
-3.74656e-01,1.60e-02,2.26e+00,
-3.74583e-01,8.00e-03,2.28e+00,
-3.74510e-01,8.00e-03,2.26e+00,
-3.74437e-01,8.00e-03,2.28e+00,
-3.74363e-01,8.00e-03,2.26e+00,
-3.74290e-01,8.00e-03,2.28e+00,
-3.74217e-01,8.00e-03,2.28e+00,
-3.74144e-01,8.00e-03,2.28e+00,
-3.74070e-01,8.00e-03,2.26e+00,
-3.73997e-01,8.00e-03,2.28e+00,
-3.73924e-01,8.00e-03,2.30e+00,
-3.73851e-01,1.60e-02,2.28e+00,
-3.73777e-01,1.60e-02,2.26e+00,
-3.73704e-01,8.00e-03,2.28e+00,
-3.73631e-01,8.00e-03,2.26e+00,
-3.73558e-01,1.60e-02,2.26e+00,
-3.73484e-01,1.60e-02,2.28e+00,
-3.73411e-01,1.60e-02,2.26e+00,
-3.73338e-01,8.00e-03,2.28e+00,
-3.73265e-01,1.60e-02,2.26e+00,
-3.73191e-01,1.60e-02,2.26e+00,
-3.73118e-01,0.00e+00,2.30e+00,
-3.73045e-01,8.00e-03,2.26e+00,
-3.72972e-01,1.60e-02,2.26e+00,
-3.72898e-01,1.60e-02,2.28e+00,
-3.72825e-01,1.60e-02,2.26e+00,
-3.72752e-01,1.60e-02,2.28e+00,
-3.72679e-01,2.40e-02,2.28e+00,
-3.72605e-01,1.60e-02,2.28e+00,
-3.72532e-01,1.60e-02,2.26e+00,
-3.72459e-01,1.60e-02,2.26e+00,
-3.72386e-01,2.40e-02,2.28e+00,
-3.72313e-01,1.60e-02,2.28e+00,
-3.72239e-01,1.60e-02,2.26e+00,
-3.72166e-01,8.00e-03,2.28e+00,
-3.72093e-01,1.60e-02,2.28e+00,
-3.72020e-01,1.60e-02,2.28e+00,
-3.71946e-01,2.40e-02,2.26e+00,
-3.71873e-01,1.60e-02,2.28e+00,
-3.71800e-01,1.60e-02,2.28e+00,
-3.71727e-01,1.60e-02,2.28e+00,
-3.71653e-01,1.60e-02,2.28e+00,
-3.71580e-01,2.40e-02,2.28e+00,
-3.71507e-01,2.40e-02,2.30e+00,
-3.71434e-01,2.40e-02,2.28e+00,
-3.71360e-01,3.20e-02,2.28e+00,
-3.71287e-01,2.40e-02,2.30e+00,
-3.71214e-01,2.40e-02,2.28e+00,
-3.71141e-01,3.20e-02,2.28e+00,
-3.71067e-01,2.40e-02,2.28e+00,
-3.70994e-01,2.40e-02,2.28e+00,
-3.70921e-01,2.40e-02,2.28e+00,
-3.70848e-01,2.40e-02,2.28e+00,
-3.70774e-01,2.40e-02,2.30e+00,
-3.70701e-01,2.40e-02,2.28e+00,
-3.70628e-01,3.20e-02,2.26e+00,
-3.70555e-01,2.40e-02,2.28e+00,
-3.70481e-01,2.40e-02,2.28e+00,
-3.70408e-01,2.40e-02,2.30e+00,
-3.70335e-01,2.40e-02,2.28e+00,
-3.70262e-01,2.40e-02,2.28e+00,
-3.70188e-01,2.40e-02,2.30e+00,
-3.70115e-01,2.40e-02,2.28e+00,
-3.70042e-01,2.40e-02,2.30e+00,
-3.69969e-01,3.20e-02,2.28e+00,
-3.69896e-01,2.40e-02,2.30e+00,
-3.69822e-01,3.20e-02,2.30e+00,
-3.69749e-01,2.40e-02,2.28e+00,
-3.69676e-01,2.40e-02,2.28e+00,
-3.69603e-01,2.40e-02,2.28e+00,
-3.69529e-01,2.40e-02,2.28e+00,
-3.69456e-01,2.40e-02,2.30e+00,
-3.69383e-01,3.20e-02,2.30e+00,
-3.69310e-01,2.40e-02,2.30e+00,
-3.69236e-01,2.40e-02,2.28e+00,
-3.69163e-01,2.40e-02,2.28e+00,
-3.69090e-01,3.20e-02,2.30e+00,
-3.69017e-01,3.20e-02,2.30e+00,
-3.68943e-01,3.20e-02,2.30e+00,
-3.68870e-01,3.20e-02,2.30e+00,
-3.68797e-01,2.40e-02,2.30e+00,
-3.68724e-01,2.40e-02,2.30e+00,
-3.68650e-01,3.20e-02,2.28e+00,
-3.68577e-01,3.20e-02,2.30e+00,
-3.68504e-01,3.20e-02,2.30e+00,
-3.68431e-01,4.00e-02,2.30e+00,
-3.68357e-01,4.00e-02,2.30e+00,
-3.68284e-01,4.00e-02,2.30e+00,
-3.68211e-01,4.00e-02,2.28e+00,
-3.68138e-01,3.20e-02,2.28e+00,
-3.68064e-01,2.40e-02,2.30e+00,
-3.67991e-01,3.20e-02,2.30e+00,
-3.67918e-01,4.00e-02,2.28e+00,
-3.67845e-01,4.00e-02,2.30e+00,
-3.67771e-01,3.20e-02,2.30e+00,
-3.67698e-01,3.20e-02,2.30e+00,
-3.67625e-01,3.20e-02,2.30e+00,
-3.67552e-01,3.20e-02,2.30e+00,
-3.67479e-01,1.60e-02,2.30e+00,
-3.67405e-01,4.00e-02,2.30e+00,
-3.67332e-01,3.20e-02,2.30e+00,
-3.67259e-01,3.20e-02,2.30e+00,
-3.67186e-01,3.20e-02,2.30e+00,
-3.67112e-01,3.20e-02,2.30e+00,
-3.67039e-01,3.20e-02,2.30e+00,
-3.66966e-01,3.20e-02,2.30e+00,
