X,CH1,
Second,Volt,
-4.40240e-01,1.60e-02,
-4.40140e-01,8.00e-03,
-4.40040e-01,8.00e-03,
-4.39940e-01,8.00e-03,
-4.39840e-01,8.00e-03,
-4.39740e-01,8.00e-03,
-4.39640e-01,8.00e-03,
-4.39540e-01,8.00e-03,
-4.39440e-01,1.60e-02,
-4.39340e-01,1.60e-02,
-4.39240e-01,8.00e-03,
-4.39140e-01,8.00e-03,
-4.39040e-01,8.00e-03,
-4.38940e-01,8.00e-03,
-4.38840e-01,8.00e-03,
-4.38740e-01,8.00e-03,
-4.38640e-01,8.00e-03,
-4.38540e-01,8.00e-03,
-4.38440e-01,8.00e-03,
-4.38340e-01,8.00e-03,
-4.38240e-01,0.00e+00,
-4.38140e-01,8.00e-03,
-4.38040e-01,8.00e-03,
-4.37940e-01,8.00e-03,
-4.37840e-01,8.00e-03,
-4.37740e-01,0.00e+00,
-4.37640e-01,0.00e+00,
-4.37540e-01,8.00e-03,
-4.37440e-01,0.00e+00,
-4.37340e-01,8.00e-03,
-4.37240e-01,0.00e+00,
-4.37140e-01,8.00e-03,
-4.37040e-01,0.00e+00,
-4.36940e-01,0.00e+00,
-4.36840e-01,0.00e+00,
-4.36740e-01,0.00e+00,
-4.36640e-01,8.00e-03,
-4.36540e-01,0.00e+00,
-4.36440e-01,0.00e+00,
-4.36340e-01,0.00e+00,
-4.36240e-01,0.00e+00,
-4.36140e-01,0.00e+00,
-4.36040e-01,0.00e+00,
-4.35940e-01,0.00e+00,
-4.35840e-01,8.00e-03,
-4.35740e-01,8.00e-03,
-4.35640e-01,0.00e+00,
-4.35540e-01,8.00e-03,
-4.35440e-01,0.00e+00,
-4.35340e-01,0.00e+00,
-4.35240e-01,0.00e+00,
-4.35140e-01,8.00e-03,
-4.35040e-01,8.00e-03,
-4.34940e-01,8.00e-03,
-4.34840e-01,8.00e-03,
-4.34740e-01,0.00e+00,
-4.34640e-01,0.00e+00,
-4.34540e-01,0.00e+00,
-4.34440e-01,0.00e+00,
-4.34340e-01,0.00e+00,
-4.34240e-01,0.00e+00,
-4.34140e-01,8.00e-03,
-4.34040e-01,0.00e+00,
-4.33940e-01,8.00e-03,
-4.33840e-01,0.00e+00,
-4.33740e-01,8.00e-03,
-4.33640e-01,0.00e+00,
-4.33540e-01,0.00e+00,
-4.33440e-01,8.00e-03,
-4.33340e-01,0.00e+00,
-4.33240e-01,8.00e-03,
-4.33140e-01,8.00e-03,
-4.33040e-01,0.00e+00,
-4.32940e-01,0.00e+00,
-4.32840e-01,0.00e+00,
-4.32740e-01,0.00e+00,
-4.32640e-01,0.00e+00,
-4.32540e-01,0.00e+00,
-4.32440e-01,8.00e-03,
-4.32340e-01,8.00e-03,
-4.32240e-01,0.00e+00,
-4.32140e-01,0.00e+00,
-4.32040e-01,8.00e-03,
-4.31940e-01,8.00e-03,
-4.31840e-01,8.00e-03,
-4.31740e-01,0.00e+00,
-4.31640e-01,8.00e-03,
-4.31540e-01,8.00e-03,
-4.31440e-01,0.00e+00,
-4.31340e-01,0.00e+00,
-4.31240e-01,8.00e-03,
-4.31140e-01,0.00e+00,
-4.31040e-01,8.00e-03,
-4.30940e-01,8.00e-03,
-4.30840e-01,8.00e-03,
-4.30740e-01,8.00e-03,
-4.30640e-01,8.00e-03,
-4.30540e-01,8.00e-03,
-4.30440e-01,8.00e-03,
-4.30340e-01,8.00e-03,
-4.30240e-01,8.00e-03,
-4.30140e-01,8.00e-03,
-4.30040e-01,1.60e-02,
-4.29940e-01,8.00e-03,
-4.29840e-01,8.00e-03,
-4.29740e-01,1.60e-02,
-4.29640e-01,1.60e-02,
-4.29540e-01,1.60e-02,
-4.29440e-01,1.60e-02,
-4.29340e-01,1.60e-02,
-4.29240e-01,1.60e-02,
-4.29140e-01,1.60e-02,
-4.29040e-01,2.40e-02,
-4.28940e-01,2.40e-02,
-4.28840e-01,2.40e-02,
-4.28740e-01,2.40e-02,
-4.28640e-01,2.40e-02,
-4.28540e-01,2.40e-02,
-4.28440e-01,3.20e-02,
-4.28340e-01,3.20e-02,
-4.28240e-01,4.00e-02,
-4.28140e-01,3.20e-02,
-4.28040e-01,4.00e-02,
-4.27940e-01,4.00e-02,
-4.27840e-01,4.80e-02,
-4.27740e-01,5.60e-02,
-4.27640e-01,5.60e-02,
-4.27540e-01,5.60e-02,
-4.27440e-01,7.20e-02,
-4.27340e-01,7.20e-02,
-4.27240e-01,8.00e-02,
-4.27140e-01,8.00e-02,
-4.27040e-01,8.80e-02,
-4.26940e-01,9.60e-02,
-4.26840e-01,9.60e-02,
-4.26740e-01,1.04e-01,
-4.26640e-01,1.12e-01,
-4.26540e-01,1.20e-01,
-4.26440e-01,1.28e-01,
-4.26340e-01,1.28e-01,
-4.26240e-01,1.44e-01,
-4.26140e-01,1.52e-01,
-4.26040e-01,1.68e-01,
-4.25940e-01,1.76e-01,
-4.25840e-01,1.84e-01,
-4.25740e-01,1.92e-01,
-4.25640e-01,2.16e-01,
-4.25540e-01,2.32e-01,
-4.25440e-01,2.40e-01,
-4.25340e-01,2.64e-01,
-4.25240e-01,2.72e-01,
-4.25140e-01,2.88e-01,
-4.25040e-01,3.12e-01,
-4.24940e-01,3.20e-01,
-4.24840e-01,3.52e-01,
-4.24740e-01,3.60e-01,
-4.24640e-01,3.92e-01,
-4.24540e-01,4.16e-01,
-4.24440e-01,4.32e-01,
-4.24340e-01,4.56e-01,
-4.24240e-01,4.72e-01,
-4.24140e-01,5.04e-01,
-4.24040e-01,5.20e-01,
-4.23940e-01,5.52e-01,
-4.23840e-01,5.76e-01,
-4.23740e-01,6.00e-01,
-4.23640e-01,6.24e-01,
-4.23540e-01,6.48e-01,
-4.23440e-01,6.64e-01,
-4.23340e-01,6.88e-01,
-4.23240e-01,7.12e-01,
-4.23140e-01,7.28e-01,
-4.23040e-01,7.52e-01,
-4.22940e-01,7.68e-01,
-4.22840e-01,7.84e-01,
-4.22740e-01,8.08e-01,
-4.22640e-01,8.24e-01,
-4.22540e-01,8.32e-01,
-4.22440e-01,8.40e-01,
-4.22340e-01,8.72e-01,
-4.22240e-01,8.88e-01,
-4.22140e-01,8.96e-01,
-4.22040e-01,9.04e-01,
-4.21940e-01,9.04e-01,
-4.21840e-01,9.12e-01,
-4.21740e-01,9.20e-01,
-4.21640e-01,9.28e-01,
-4.21540e-01,9.20e-01,
-4.21440e-01,9.28e-01,
-4.21340e-01,9.28e-01,
-4.21240e-01,9.28e-01,
-4.21140e-01,9.20e-01,
-4.21040e-01,9.20e-01,
-4.20940e-01,9.20e-01,
-4.20840e-01,9.12e-01,
-4.20740e-01,9.20e-01,
-4.20640e-01,9.12e-01,
-4.20540e-01,9.20e-01,
-4.20440e-01,9.12e-01,
-4.20340e-01,9.20e-01,
-4.20240e-01,9.12e-01,
-4.20140e-01,9.12e-01,
-4.20040e-01,9.12e-01,
-4.19940e-01,9.12e-01,
-4.19840e-01,9.20e-01,
-4.19740e-01,9.12e-01,
-4.19640e-01,9.12e-01,
-4.19540e-01,9.12e-01,
-4.19440e-01,9.12e-01,
-4.19340e-01,9.12e-01,
-4.19240e-01,9.20e-01,
-4.19140e-01,9.20e-01,
-4.19040e-01,9.20e-01,
-4.18940e-01,9.20e-01,
-4.18840e-01,9.20e-01,
-4.18740e-01,9.20e-01,
-4.18640e-01,9.28e-01,
-4.18540e-01,9.20e-01,
-4.18440e-01,9.28e-01,
-4.18340e-01,9.28e-01,
-4.18240e-01,9.20e-01,
-4.18140e-01,9.20e-01,
-4.18040e-01,9.20e-01,
-4.17940e-01,9.20e-01,
-4.17840e-01,9.12e-01,
-4.17740e-01,9.12e-01,
-4.17640e-01,9.12e-01,
-4.17540e-01,9.04e-01,
-4.17440e-01,9.04e-01,
-4.17340e-01,9.04e-01,
-4.17240e-01,9.04e-01,
-4.17140e-01,9.04e-01,
-4.17040e-01,9.04e-01,
-4.16940e-01,9.04e-01,
-4.16840e-01,9.04e-01,
-4.16740e-01,9.04e-01,
-4.16640e-01,8.96e-01,
-4.16540e-01,9.04e-01,
-4.16440e-01,9.04e-01,
-4.16340e-01,8.96e-01,
-4.16240e-01,9.04e-01,
-4.16140e-01,9.04e-01,
-4.16040e-01,9.04e-01,
-4.15940e-01,9.04e-01,
-4.15840e-01,9.12e-01,
-4.15740e-01,9.12e-01,
-4.15640e-01,9.12e-01,
-4.15540e-01,9.12e-01,
-4.15440e-01,9.20e-01,
-4.15340e-01,9.20e-01,
-4.15240e-01,9.20e-01,
-4.15140e-01,9.20e-01,
-4.15040e-01,9.20e-01,
-4.14940e-01,9.20e-01,
-4.14840e-01,9.20e-01,
-4.14740e-01,9.20e-01,
-4.14640e-01,9.20e-01,
-4.14540e-01,9.20e-01,
-4.14440e-01,9.20e-01,
-4.14340e-01,9.20e-01,
-4.14240e-01,9.12e-01,
-4.14140e-01,9.12e-01,
-4.14040e-01,9.12e-01,
-4.13940e-01,9.12e-01,
-4.13840e-01,9.12e-01,
-4.13740e-01,9.12e-01,
-4.13640e-01,9.12e-01,
-4.13540e-01,9.12e-01,
-4.13440e-01,9.12e-01,
-4.13340e-01,9.12e-01,
-4.13240e-01,9.20e-01,
-4.13140e-01,9.12e-01,
-4.13040e-01,9.12e-01,
-4.12940e-01,9.20e-01,
-4.12840e-01,9.20e-01,
-4.12740e-01,9.20e-01,
-4.12640e-01,9.20e-01,
-4.12540e-01,9.20e-01,
-4.12440e-01,9.28e-01,
-4.12340e-01,9.28e-01,
-4.12240e-01,9.28e-01,
-4.12140e-01,9.36e-01,
-4.12040e-01,9.28e-01,
-4.11940e-01,9.36e-01,
-4.11840e-01,9.36e-01,
-4.11740e-01,9.36e-01,
-4.11640e-01,9.36e-01,
-4.11540e-01,9.28e-01,
-4.11440e-01,9.36e-01,
-4.11340e-01,9.28e-01,
-4.11240e-01,9.28e-01,
-4.11140e-01,9.28e-01,
-4.11040e-01,9.28e-01,
-4.10940e-01,9.28e-01,
-4.10840e-01,9.28e-01,
-4.10740e-01,9.28e-01,
-4.10640e-01,9.28e-01,
-4.10540e-01,9.20e-01,
-4.10440e-01,9.20e-01,
-4.10340e-01,9.20e-01,
-4.10240e-01,9.20e-01,
-4.10140e-01,9.20e-01,
-4.10040e-01,9.12e-01,
-4.09940e-01,9.12e-01,
-4.09840e-01,9.12e-01,
-4.09740e-01,9.20e-01,
-4.09640e-01,9.20e-01,
-4.09540e-01,9.20e-01,
-4.09440e-01,9.20e-01,
-4.09340e-01,9.20e-01,
-4.09240e-01,9.20e-01,
-4.09140e-01,9.20e-01,
-4.09040e-01,9.20e-01,
-4.08940e-01,9.20e-01,
-4.08840e-01,9.20e-01,
-4.08740e-01,9.20e-01,
-4.08640e-01,9.20e-01,
-4.08540e-01,9.28e-01,
-4.08440e-01,9.20e-01,
-4.08340e-01,9.20e-01,
-4.08240e-01,9.28e-01,
-4.08140e-01,9.20e-01,
-4.08040e-01,9.20e-01,
-4.07940e-01,9.20e-01,
-4.07840e-01,9.20e-01,
-4.07740e-01,9.20e-01,
-4.07640e-01,9.20e-01,
-4.07540e-01,9.20e-01,
-4.07440e-01,9.12e-01,
-4.07340e-01,9.12e-01,
-4.07240e-01,9.12e-01,
-4.07140e-01,9.12e-01,
-4.07040e-01,9.04e-01,
-4.06940e-01,9.04e-01,
-4.06840e-01,9.04e-01,
-4.06740e-01,9.12e-01,
-4.06640e-01,9.12e-01,
-4.06540e-01,9.04e-01,
-4.06440e-01,9.04e-01,
-4.06340e-01,9.12e-01,
-4.06240e-01,9.12e-01,
-4.06140e-01,9.12e-01,
-4.06040e-01,9.12e-01,
-4.05940e-01,9.20e-01,
-4.05840e-01,9.20e-01,
-4.05740e-01,9.20e-01,
-4.05640e-01,9.20e-01,
-4.05540e-01,9.20e-01,
-4.05440e-01,9.28e-01,
-4.05340e-01,9.28e-01,
-4.05240e-01,9.28e-01,
-4.05140e-01,9.28e-01,
-4.05040e-01,9.28e-01,
-4.04940e-01,9.28e-01,
-4.04840e-01,9.28e-01,
-4.04740e-01,9.28e-01,
-4.04640e-01,9.28e-01,
-4.04540e-01,9.28e-01,
-4.04440e-01,9.28e-01,
-4.04340e-01,9.28e-01,
-4.04240e-01,9.20e-01,
-4.04140e-01,9.20e-01,
-4.04040e-01,9.20e-01,
-4.03940e-01,9.12e-01,
-4.03840e-01,9.12e-01,
-4.03740e-01,9.12e-01,
-4.03640e-01,9.12e-01,
-4.03540e-01,9.12e-01,
-4.03440e-01,9.12e-01,
-4.03340e-01,9.12e-01,
-4.03240e-01,9.04e-01,
-4.03140e-01,9.12e-01,
-4.03040e-01,9.12e-01,
-4.02940e-01,9.12e-01,
-4.02840e-01,9.12e-01,
-4.02740e-01,9.12e-01,
-4.02640e-01,9.12e-01,
-4.02540e-01,9.12e-01,
-4.02440e-01,9.12e-01,
-4.02340e-01,9.12e-01,
-4.02240e-01,9.12e-01,
-4.02140e-01,9.12e-01,
-4.02040e-01,9.20e-01,
-4.01940e-01,9.20e-01,
-4.01840e-01,9.20e-01,
-4.01740e-01,9.20e-01,
-4.01640e-01,9.20e-01,
-4.01540e-01,9.20e-01,
-4.01440e-01,9.20e-01,
-4.01340e-01,9.20e-01,
-4.01240e-01,9.12e-01,
-4.01140e-01,9.12e-01,
-4.01040e-01,9.12e-01,
-4.00940e-01,9.04e-01,
-4.00840e-01,9.04e-01,
-4.00740e-01,9.04e-01,
-4.00640e-01,8.96e-01,
-4.00540e-01,8.96e-01,
-4.00440e-01,8.96e-01,
-4.00340e-01,8.96e-01,
-4.00240e-01,8.96e-01,
-4.00140e-01,8.96e-01,
-4.00040e-01,8.96e-01,
-3.99940e-01,8.96e-01,
-3.99840e-01,8.96e-01,
-3.99740e-01,8.96e-01,
-3.99640e-01,8.96e-01,
-3.99540e-01,8.96e-01,
-3.99440e-01,8.96e-01,
-3.99340e-01,9.04e-01,
-3.99240e-01,8.96e-01,
-3.99140e-01,9.04e-01,
-3.99040e-01,8.96e-01,
-3.98940e-01,8.96e-01,
-3.98840e-01,9.04e-01,
-3.98740e-01,9.04e-01,
-3.98640e-01,9.12e-01,
-3.98540e-01,9.12e-01,
-3.98440e-01,9.04e-01,
-3.98340e-01,9.12e-01,
-3.98240e-01,9.12e-01,
-3.98140e-01,9.04e-01,
-3.98040e-01,9.12e-01,
-3.97940e-01,9.04e-01,
-3.97840e-01,9.04e-01,
-3.97740e-01,9.04e-01,
-3.97640e-01,8.96e-01,
-3.97540e-01,8.96e-01,
-3.97440e-01,8.96e-01,
-3.97340e-01,8.96e-01,
-3.97240e-01,8.96e-01,
-3.97140e-01,8.96e-01,
-3.97040e-01,8.96e-01,
-3.96940e-01,8.96e-01,
-3.96840e-01,8.96e-01,
-3.96740e-01,8.96e-01,
-3.96640e-01,8.96e-01,
-3.96540e-01,8.96e-01,
-3.96440e-01,8.96e-01,
-3.96340e-01,8.96e-01,
-3.96240e-01,8.96e-01,
-3.96140e-01,8.96e-01,
-3.96040e-01,8.96e-01,
-3.95940e-01,8.96e-01,
-3.95840e-01,8.96e-01,
-3.95740e-01,8.96e-01,
-3.95640e-01,9.04e-01,
-3.95540e-01,9.04e-01,
-3.95440e-01,9.04e-01,
-3.95340e-01,9.04e-01,
-3.95240e-01,9.04e-01,
-3.95140e-01,9.04e-01,
-3.95040e-01,9.04e-01,
-3.94940e-01,9.12e-01,
-3.94840e-01,9.12e-01,
-3.94740e-01,9.04e-01,
-3.94640e-01,9.12e-01,
-3.94540e-01,9.04e-01,
-3.94440e-01,9.04e-01,
-3.94340e-01,9.04e-01,
-3.94240e-01,8.96e-01,
-3.94140e-01,8.96e-01,
-3.94040e-01,8.96e-01,
-3.93940e-01,8.96e-01,
-3.93840e-01,8.88e-01,
-3.93740e-01,8.88e-01,
-3.93640e-01,8.88e-01,
-3.93540e-01,8.88e-01,
-3.93440e-01,8.96e-01,
-3.93340e-01,8.80e-01,
-3.93240e-01,8.80e-01,
-3.93140e-01,8.80e-01,
-3.93040e-01,8.80e-01,
-3.92940e-01,8.80e-01,
-3.92840e-01,8.80e-01,
-3.92740e-01,8.80e-01,
-3.92640e-01,8.80e-01,
-3.92540e-01,8.80e-01,
-3.92440e-01,8.80e-01,
-3.92340e-01,8.80e-01,
-3.92240e-01,8.80e-01,
-3.92140e-01,8.80e-01,
-3.92040e-01,8.88e-01,
-3.91940e-01,8.88e-01,
-3.91840e-01,8.88e-01,
-3.91740e-01,8.88e-01,
-3.91640e-01,8.88e-01,
-3.91540e-01,8.88e-01,
-3.91440e-01,8.88e-01,
-3.91340e-01,8.88e-01,
-3.91240e-01,8.80e-01,
-3.91140e-01,8.80e-01,
-3.91040e-01,8.80e-01,
-3.90940e-01,8.80e-01,
-3.90840e-01,8.72e-01,
-3.90740e-01,8.72e-01,
-3.90640e-01,8.72e-01,
-3.90540e-01,8.72e-01,
-3.90440e-01,8.64e-01,
-3.90340e-01,8.64e-01,
-3.90240e-01,8.64e-01,
-3.90140e-01,8.64e-01,
-3.90040e-01,8.64e-01,
-3.89940e-01,8.64e-01,
-3.89840e-01,8.64e-01,
-3.89740e-01,8.64e-01,
-3.89640e-01,8.64e-01,
-3.89540e-01,8.64e-01,
-3.89440e-01,8.72e-01,
-3.89340e-01,8.64e-01,
-3.89240e-01,8.64e-01,
-3.89140e-01,8.72e-01,
-3.89040e-01,8.72e-01,
-3.88940e-01,8.64e-01,
-3.88840e-01,8.72e-01,
-3.88740e-01,8.72e-01,
-3.88640e-01,8.80e-01,
-3.88540e-01,8.80e-01,
-3.88440e-01,8.80e-01,
-3.88340e-01,8.80e-01,
-3.88240e-01,8.88e-01,
-3.88140e-01,8.96e-01,
-3.88040e-01,8.88e-01,
-3.87940e-01,8.88e-01,
-3.87840e-01,8.88e-01,
-3.87740e-01,8.88e-01,
-3.87640e-01,8.80e-01,
-3.87540e-01,8.88e-01,
-3.87440e-01,8.80e-01,
-3.87340e-01,8.72e-01,
-3.87240e-01,8.64e-01,
-3.87140e-01,8.64e-01,
-3.87040e-01,8.48e-01,
-3.86940e-01,8.40e-01,
-3.86840e-01,8.24e-01,
-3.86740e-01,8.16e-01,
-3.86640e-01,8.08e-01,
-3.86540e-01,8.00e-01,
-3.86440e-01,7.84e-01,
-3.86340e-01,7.68e-01,
-3.86240e-01,7.52e-01,
-3.86140e-01,7.36e-01,
-3.86040e-01,7.20e-01,
-3.85940e-01,7.04e-01,
-3.85840e-01,6.72e-01,
-3.85740e-01,6.56e-01,
-3.85640e-01,6.32e-01,
-3.85540e-01,6.08e-01,
-3.85440e-01,5.84e-01,
-3.85340e-01,5.52e-01,
-3.85240e-01,5.20e-01,
-3.85140e-01,4.96e-01,
-3.85040e-01,4.72e-01,
-3.84940e-01,4.40e-01,
-3.84840e-01,4.16e-01,
-3.84740e-01,3.92e-01,
-3.84640e-01,3.52e-01,
-3.84540e-01,3.36e-01,
-3.84440e-01,3.12e-01,
-3.84340e-01,2.88e-01,
-3.84240e-01,2.64e-01,
-3.84140e-01,2.40e-01,
-3.84040e-01,2.16e-01,
-3.83940e-01,1.92e-01,
-3.83840e-01,1.84e-01,
-3.83740e-01,1.60e-01,
-3.83640e-01,1.44e-01,
-3.83540e-01,1.36e-01,
-3.83440e-01,1.20e-01,
-3.83340e-01,1.12e-01,
-3.83240e-01,1.04e-01,
-3.83140e-01,9.60e-02,
-3.83040e-01,8.80e-02,
-3.82940e-01,8.00e-02,
-3.82840e-01,7.20e-02,
-3.82740e-01,4.80e-02,
-3.82640e-01,4.80e-02,
-3.82540e-01,4.00e-02,
-3.82440e-01,4.00e-02,
-3.82340e-01,3.20e-02,
-3.82240e-01,2.40e-02,
-3.82140e-01,2.40e-02,
-3.82040e-01,2.40e-02,
-3.81940e-01,1.60e-02,
-3.81840e-01,1.60e-02,
-3.81740e-01,1.60e-02,
-3.81640e-01,1.60e-02,
-3.81540e-01,8.00e-03,
-3.81440e-01,8.00e-03,
-3.81340e-01,8.00e-03,
-3.81240e-01,8.00e-03,
-3.81140e-01,0.00e+00,
-3.81040e-01,0.00e+00,
-3.80940e-01,0.00e+00,
-3.80840e-01,0.00e+00,
-3.80740e-01,8.00e-03,
-3.80640e-01,0.00e+00,
-3.80540e-01,0.00e+00,
-3.80440e-01,8.00e-03,
-3.80340e-01,0.00e+00,
-3.80240e-01,0.00e+00,
-3.80140e-01,8.00e-03,
-3.80040e-01,0.00e+00,
-3.79940e-01,8.00e-03,
-3.79840e-01,0.00e+00,
-3.79740e-01,0.00e+00,
-3.79640e-01,0.00e+00,
-3.79540e-01,0.00e+00,
-3.79440e-01,0.00e+00,
-3.79340e-01,0.00e+00,
-3.79240e-01,8.00e-03,
-3.79140e-01,0.00e+00,
-3.79040e-01,0.00e+00,
-3.78940e-01,0.00e+00,
-3.78840e-01,8.00e-03,
-3.78740e-01,8.00e-03,
-3.78640e-01,8.00e-03,
-3.78540e-01,0.00e+00,
-3.78440e-01,0.00e+00,
-3.78340e-01,8.00e-03,
-3.78240e-01,0.00e+00,
-3.78140e-01,0.00e+00,
-3.78040e-01,0.00e+00,
-3.77940e-01,0.00e+00,
-3.77840e-01,8.00e-03,
-3.77740e-01,0.00e+00,
-3.77640e-01,8.00e-03,
-3.77540e-01,0.00e+00,
-3.77440e-01,8.00e-03,
-3.77340e-01,0.00e+00,
-3.77240e-01,0.00e+00,
-3.77140e-01,0.00e+00,
-3.77040e-01,0.00e+00,
-3.76940e-01,0.00e+00,
-3.76840e-01,0.00e+00,
-3.76740e-01,0.00e+00,
-3.76640e-01,0.00e+00,
-3.76540e-01,0.00e+00,
-3.76440e-01,0.00e+00,
-3.76340e-01,0.00e+00,
-3.76240e-01,8.00e-03,
-3.76140e-01,8.00e-03,
-3.76040e-01,8.00e-03,
-3.75940e-01,8.00e-03,
-3.75840e-01,0.00e+00,
-3.75740e-01,0.00e+00,
-3.75640e-01,0.00e+00,
-3.75540e-01,8.00e-03,
-3.75440e-01,0.00e+00,
-3.75340e-01,0.00e+00,
-3.75240e-01,8.00e-03,
-3.75140e-01,0.00e+00,
-3.75040e-01,8.00e-03,
-3.74940e-01,8.00e-03,
-3.74840e-01,8.00e-03,
-3.74740e-01,8.00e-03,
-3.74640e-01,8.00e-03,
-3.74540e-01,0.00e+00,
-3.74440e-01,8.00e-03,
-3.74340e-01,8.00e-03,
-3.74240e-01,0.00e+00,
-3.74140e-01,8.00e-03,
-3.74040e-01,0.00e+00,
-3.73940e-01,8.00e-03,
-3.73840e-01,0.00e+00,
-3.73740e-01,8.00e-03,
-3.73640e-01,8.00e-03,
-3.73540e-01,8.00e-03,
-3.73440e-01,8.00e-03,
-3.73340e-01,8.00e-03,
-3.73240e-01,0.00e+00,
-3.73140e-01,8.00e-03,
-3.73040e-01,0.00e+00,
-3.72940e-01,8.00e-03,
-3.72840e-01,0.00e+00,
-3.72740e-01,0.00e+00,
-3.72640e-01,0.00e+00,
-3.72540e-01,8.00e-03,
-3.72440e-01,0.00e+00,
-3.72340e-01,0.00e+00,
-3.72240e-01,0.00e+00,
-3.72140e-01,0.00e+00,
-3.72040e-01,0.00e+00,
-3.71940e-01,0.00e+00,
-3.71840e-01,0.00e+00,
-3.71740e-01,0.00e+00,
-3.71640e-01,0.00e+00,
-3.71540e-01,8.00e-03,
-3.71440e-01,0.00e+00,
-3.71340e-01,0.00e+00,
-3.71240e-01,8.00e-03,
-3.71140e-01,8.00e-03,
-3.71040e-01,0.00e+00,
-3.70940e-01,0.00e+00,
-3.70840e-01,0.00e+00,
-3.70740e-01,0.00e+00,
-3.70640e-01,8.00e-03,
-3.70540e-01,0.00e+00,
-3.70440e-01,0.00e+00,
-3.70340e-01,0.00e+00,
-3.70240e-01,0.00e+00,
-3.70140e-01,0.00e+00,
-3.70040e-01,0.00e+00,
-3.69940e-01,8.00e-03,
-3.69840e-01,8.00e-03,
-3.69740e-01,8.00e-03,
-3.69640e-01,0.00e+00,
-3.69540e-01,0.00e+00,
-3.69440e-01,0.00e+00,
-3.69340e-01,0.00e+00,
-3.69240e-01,0.00e+00,
-3.69140e-01,0.00e+00,
-3.69040e-01,8.00e-03,
-3.68940e-01,0.00e+00,
-3.68840e-01,0.00e+00,
-3.68740e-01,8.00e-03,
-3.68640e-01,8.00e-03,
-3.68540e-01,0.00e+00,
-3.68440e-01,0.00e+00,
-3.68340e-01,0.00e+00,
-3.68240e-01,0.00e+00,
-3.68140e-01,0.00e+00,
-3.68040e-01,0.00e+00,
-3.67940e-01,0.00e+00,
-3.67840e-01,0.00e+00,
-3.67740e-01,0.00e+00,
-3.67640e-01,0.00e+00,
-3.67540e-01,0.00e+00,
-3.67440e-01,0.00e+00,
-3.67340e-01,8.00e-03,
-3.67240e-01,0.00e+00,
-3.67140e-01,0.00e+00,
-3.67040e-01,0.00e+00,
-3.66940e-01,0.00e+00,
-3.66840e-01,8.00e-03,
-3.66740e-01,0.00e+00,
-3.66640e-01,0.00e+00,
-3.66540e-01,0.00e+00,
-3.66440e-01,0.00e+00,
-3.66340e-01,0.00e+00,
-3.66240e-01,0.00e+00,
-3.66140e-01,8.00e-03,
-3.66040e-01,0.00e+00,
-3.65940e-01,0.00e+00,
-3.65840e-01,0.00e+00,
-3.65740e-01,0.00e+00,
-3.65640e-01,8.00e-03,
-3.65540e-01,8.00e-03,
-3.65440e-01,8.00e-03,
-3.65340e-01,8.00e-03,
-3.65240e-01,8.00e-03,
-3.65140e-01,8.00e-03,
-3.65040e-01,8.00e-03,
-3.64940e-01,8.00e-03,
-3.64840e-01,8.00e-03,
-3.64740e-01,1.60e-02,
-3.64640e-01,8.00e-03,
-3.64540e-01,1.60e-02,
-3.64440e-01,8.00e-03,
-3.64340e-01,1.60e-02,
-3.64240e-01,8.00e-03,
-3.64140e-01,1.60e-02,
-3.64040e-01,1.60e-02,
-3.63940e-01,8.00e-03,
-3.63840e-01,8.00e-03,
-3.63740e-01,8.00e-03,
-3.63640e-01,8.00e-03,
-3.63540e-01,1.60e-02,
-3.63440e-01,8.00e-03,
-3.63340e-01,8.00e-03,
-3.63240e-01,1.60e-02,
-3.63140e-01,1.60e-02,
-3.63040e-01,8.00e-03,
-3.62940e-01,1.60e-02,
-3.62840e-01,1.60e-02,
-3.62740e-01,8.00e-03,
-3.62640e-01,1.60e-02,
-3.62540e-01,1.60e-02,
-3.62440e-01,8.00e-03,
-3.62340e-01,1.60e-02,
-3.62240e-01,8.00e-03,
-3.62140e-01,8.00e-03,
-3.62040e-01,8.00e-03,
-3.61940e-01,8.00e-03,
-3.61840e-01,1.60e-02,
-3.61740e-01,8.00e-03,
-3.61640e-01,8.00e-03,
-3.61540e-01,8.00e-03,
-3.61440e-01,0.00e+00,
-3.61340e-01,0.00e+00,
-3.61240e-01,8.00e-03,
-3.61140e-01,8.00e-03,
-3.61040e-01,8.00e-03,
-3.60940e-01,0.00e+00,
-3.60840e-01,8.00e-03,
-3.60740e-01,0.00e+00,
-3.60640e-01,8.00e-03,
-3.60540e-01,8.00e-03,
-3.60440e-01,0.00e+00,
-3.60340e-01,8.00e-03,
-3.60240e-01,0.00e+00,
-3.60140e-01,0.00e+00,
-3.60040e-01,0.00e+00,
-3.59940e-01,0.00e+00,
-3.59840e-01,8.00e-03,
-3.59740e-01,0.00e+00,
-3.59640e-01,0.00e+00,
-3.59540e-01,0.00e+00,
-3.59440e-01,8.00e-03,
-3.59340e-01,8.00e-03,
-3.59240e-01,0.00e+00,
-3.59140e-01,0.00e+00,
-3.59040e-01,0.00e+00,
-3.58940e-01,0.00e+00,
-3.58840e-01,0.00e+00,
-3.58740e-01,0.00e+00,
-3.58640e-01,0.00e+00,
-3.58540e-01,0.00e+00,
-3.58440e-01,0.00e+00,
-3.58340e-01,0.00e+00,
-3.58240e-01,0.00e+00,
-3.58140e-01,0.00e+00,
